Name,Speed,Modules,Price/GB,First Word Latency,CAS Latency,Rating,Rating Count,Price
 Corsair Dominator Platinum RGB 32 GB  ,DDR5-6000,2 x 16GB,$5.690,12 ns,36,0, 0,182.08
 Patriot Viper Steel RGB 64 GB  ,DDR4-3200,2 x 32GB,$2.109,11.25 ns,18,0, 0,134.99
 Kingston FURY Beast 64 GB  ,DDR4-3600,4 x 16GB,$2.884,10 ns,18,0, 0,184.55
 Corsair Vengeance RGB 64 GB  ,DDR5-5600,2 x 32GB,$3.406,12.857 ns,36,0, 0,217.99
 Mushkin Enhanced Redline Stiletto 16 GB  ,DDR4-3200,2 x 8GB,$5.124,8.75 ns,14,0, 0,81.99
 Corsair Vengeance RGB Pro 32 GB  ,DDR4-3000,2 x 16GB,$11.546,10 ns,15,5, 3,369.48
 Patriot Viper Steel RGB 16 GB  ,DDR4-3200,1 x 16GB,$2.499,11.25 ns,18,0, 0,39.99
 Patriot Viper Elite II 8 GB  ,DDR4-3600,1 x 8GB,$2.999,11.111 ns,20,0, 0,23.99
 Kingston FURY Beast 32 GB  ,DDR5-6000,2 x 16GB,$3.906,13.333 ns,40,0, 0,124.99
 Kingston FURY Beast RGB 8 GB  ,DDR4-3600,1 x 8GB,$5.747,9.444 ns,17,0, 0,45.98
 Corsair Vengeance 64 GB  ,DDR4-3200,2 x 32GB,$1.953,13.75 ns,22,0, 0,124.99
 G.Skill Trident Z 16 GB  ,DDR4-3200,2 x 8GB,$5.124,8.75 ns,14,5, 3,81.99
 TEAMGROUP T-Force Vulcan Z 32 GB  ,DDR4-3600,2 x 16GB,$2.000,10 ns,18,0, 0,63.99
 TEAMGROUP T-Force Vulcan Z 16 GB  ,DDR4-3200,1 x 16GB,$2.553,10 ns,16,0, 0,40.85
 Kingston FURY Beast 32 GB  ,DDR5-4800,1 x 32GB,$3.312,15.833 ns,38,0, 0,105.99
 G.Skill Trident Z Royal 128 GB  ,DDR4-3200,8 x 16GB,$7.023,10 ns,16,0, 0,899.0
 Kingston FURY 64 GB  ,DDR5-5200,2 x 32GB,$3.750,15.385 ns,40,0, 0,240.03
 Kingston KCP424SS6/4 4 GB  ,DDR4-2400,1 x 4GB,$2.485,14.167 ns,17,0, 0,9.94
 Patriot Viper Steel 16 GB  ,DDR4-3600,1 x 16GB,$2.437,10 ns,18,4, 1,38.99
 G.Skill Ripjaws 32 GB  ,DDR5-4800,2 x 16GB,$2.437,16.667 ns,40,0, 0,77.99
 Corsair Vengeance RGB Pro SL 16 GB  ,DDR4-4000,2 x 8GB,$6.249,9 ns,18,0, 0,99.99
 G.Skill Ripjaws V 16 GB  ,DDR4-4400,2 x 8GB,$7.224,7.273 ns,16,0, 0,115.59
 TEAMGROUP T-Force Vulcan alpha 32 GB  ,DDR5-6000,2 x 16GB,$3.062,12.667 ns,38,0, 0,97.99
 G.Skill Ripjaws V 128 GB  ,DDR4-3200,4 x 32GB,$3.648,8.75 ns,14,0, 0,466.89
 G.Skill Trident Z5 RGB 48 GB  ,DDR5-6000,2 x 24GB,$3.437,13.333 ns,40,0, 0,164.99
 Timetec PINNACLE Konduit 16 GB  ,DDR4-3200,1 x 16GB,$2.187,10 ns,16,0, 0,34.99
 Corsair Vengeance LPX 16 GB  ,DDR4-3200,2 x 8GB,$2.436,11.25 ns,18,0, 0,38.98
 Patriot Viper Elite 5 RGB 32 GB  ,DDR5-6600,2 x 16GB,$4.062,10.909 ns,36,0, 0,129.99
 Kingston KVR21L15Q4/32 32 GB  ,DDR4-2133,1 x 32GB,$4.686,14.065 ns,15,0, 0,149.96
 Crucial CT16G4WFD8213 16 GB  ,DDR4-2133,1 x 16GB,$4.061,14.065 ns,15,5, 3,64.98
 Corsair Vengeance LPX 256 GB  ,DDR4-2666,8 x 32GB,$2.441,12.003 ns,16,0, 0,624.99
 G.Skill Aegis 8 GB  ,DDR4-2400,1 x 8GB,$2.748,12.5 ns,15,5, 3,21.98
 Kingston FURY Impact 16 GB  ,DDR4-3200,2 x 8GB,$2.874,12.5 ns,20,0, 0,45.99
 TEAMGROUP Elite Plus 16 GB  ,DDR5-4800,1 x 16GB,$2.874,16.667 ns,40,0, 0,45.99
 G.Skill Ripjaws V 32 GB  ,DDR4-2666,2 x 16GB,$2.343,11.253 ns,15,5, 4,74.98
 G.Skill Trident Z5 Neo RGB 48 GB  ,DDR5-5600,2 x 24GB,$3.125,14.286 ns,40,0, 0,149.99
 Corsair Vengeance LPX 64 GB  ,DDR4-3000,4 x 16GB,$2.422,10.667 ns,16,0, 0,154.99
 Corsair Vengeance RGB RS 8 GB  ,DDR4-3600,1 x 8GB,$4.607,10 ns,18,0, 0,36.86
 Kingston Fury Renegade RGB 32 GB  ,DDR4-3600,4 x 8GB,$4.549,8.889 ns,16,4, 1,145.56
 Crucial CT16G4DFRA266 16 GB  ,DDR4-2666,1 x 16GB,$2.374,14.254 ns,19,0, 0,37.99
 G.Skill Ripjaws V 16 GB  ,DDR4-4000,2 x 8GB,$6.543,7.5 ns,15,0, 0,104.69
 G.Skill Trident Z 32 GB  ,DDR5-6000,2 x 16GB,$3.500,12 ns,36,0, 0,111.99
 Corsair Vengeance RGB RT 64 GB  ,DDR4-3600,2 x 32GB,$2.656,10 ns,18,0, 0,169.99
 Corsair Dominator Platinum RGB 64 GB  ,DDR5-5600,2 x 32GB,$3.562,14.286 ns,40,0, 0,227.99
 Mushkin Essentials 32 GB  ,DDR4-2133,2 x 16GB,$1.919,14.065 ns,15,0, 0,61.4
 Crucial CT32G4RFD432A 32 GB  ,DDR4-3200,1 x 32GB,$2.343,13.75 ns,22,0, 0,74.98
 G.Skill Ripjaws S5 48 GB  ,DDR5-6000,2 x 24GB,$3.229,13.333 ns,40,0, 0,154.99
 Kingston FURY 32 GB  ,DDR5-5600,1 x 32GB,$4.041,14.286 ns,40,0, 0,129.3
 Kingston FURY Beast RGB 32 GB  ,DDR5-5200,1 x 32GB,$3.724,15.385 ns,40,0, 0,119.18
 G.Skill Ripjaws V 32 GB  ,DDR4-3600,2 x 16GB,$5.414,7.778 ns,14,0, 0,173.25
 Mushkin Redline 16 GB  ,DDR4-3200,2 x 8GB,$2.667,10 ns,16,0, 0,42.67
 Kingston KSM48R40BS8KMM-16HMR 32 GB  ,DDR5-4800,1 x 32GB,$2.343,16.667 ns,40,0, 0,74.99
 G.Skill Ripjaws V 32 GB  ,DDR4-4000,4 x 8GB,$12.166,9 ns,18,0, 0,389.32
 Kingston FURY Beast 32 GB  ,DDR4-3733,2 x 16GB,$3.440,10.179 ns,19,0, 0,110.08
 Patriot Viper Elite II 32 GB  ,DDR4-3200,2 x 16GB,$2.187,11.25 ns,18,0, 0,69.98
 Mushkin Enhanced Essentials 16 GB  ,DDR4-3200,2 x 8GB,$2.241,13.75 ns,22,0, 0,35.85
 Kingston FURY 32 GB  ,DDR5-5600,1 x 32GB,$3.833,14.286 ns,40,0, 0,122.67
 G.Skill Trident Z Neo 128 GB  ,DDR4-3600,8 x 16GB,$7.158,7.778 ns,14,0, 0,916.2
 Kingston HyperX Predator 16 GB  ,DDR4-3000,2 x 8GB,$7.642,10 ns,15,5, 1,122.27
 Silicon Power XPOWER Zenith RGB Gaming 64 GB  ,DDR5-6000,2 x 32GB,$3.125,10 ns,30,0, 0,199.99
 GeIL Orion AMD Edition 16 GB  ,DDR4-3200,2 x 8GB,$2.374,10 ns,16,0, 0,37.98
 GeIL Orion AMD Edition 32 GB  ,DDR4-3200,2 x 16GB,$1.906,10 ns,16,0, 0,60.98
 Corsair Vengeance LPX 64 GB  ,DDR4-2666,4 x 16GB,$4.922,12.003 ns,16,0, 0,315.0
 Corsair Dominator Platinum RGB 32 GB  ,DDR4-4000,2 x 16GB,$4.531,9.5 ns,19,0, 0,144.99
 G.Skill Ripjaws V 8 GB  ,DDR4-3200,2 x 4GB,$4.374,10 ns,16,4, 4,34.99
 Corsair Dominator Platinum RGB 32 GB  ,DDR5-6200,2 x 16GB,$5.312,11.613 ns,36,0, 0,169.99
 GeIL Orion RGB AMD Edition 16 GB  ,DDR4-3600,2 x 8GB,$2.749,10 ns,18,0, 0,43.99
 GeIL Orion AMD Edition 16 GB  ,DDR4-3600,2 x 8GB,$2.561,10 ns,18,0, 0,40.98
 G.Skill Ripjaws S5 64 GB  ,DDR5-5200,2 x 32GB,$2.922,13.846 ns,36,3, 1,186.99
 Kingston FURY Beast RGB 32 GB  ,DDR5-4800,1 x 32GB,$3.613,15.833 ns,38,0, 0,115.63
 ADATA XPG CASTER RGB 16 GB  ,DDR5-6400,1 x 16GB,$19.558,12.5 ns,40,0, 0,312.93
 Kingston ValueRAM 16 GB  ,DDR4-2666,1 x 16GB,$2.474,14.254 ns,19,0, 0,39.59
 Kingston FURY Beast 16 GB  ,DDR4-2666,1 x 16GB,$2.424,12.003 ns,16,0, 0,38.79
 Corsair Dominator Platinum RGB 32 GB  ,DDR4-4000,2 x 16GB,$10.013,8 ns,16,0, 0,320.42
 Corsair Dominator Platinum RGB 64 GB  ,DDR4-3600,4 x 16GB,$4.140,8.889 ns,16,4, 1,264.99
 TEAMGROUP T-Force Vulcan Z 64 GB  ,DDR4-3600,2 x 32GB,$1.875,10 ns,18,0, 0,119.99
 G.Skill TridentZ RGB  32 GB  ,DDR4-4400,2 x 16GB,$6.950,7.727 ns,17,0, 0,222.41
 PROXMEM UNDERWORLD TUF 32 GB  ,DDR5-6800,2 x 16GB,$3.156,10 ns,34,0, 0,100.99
 G.Skill Trident Z Royal 32 GB  ,DDR4-3600,2 x 16GB,$3.966,10 ns,18,5, 2,126.9
 G.Skill Trident Z Royal 32 GB  ,DDR4-3200,4 x 8GB,$5.860,10 ns,16,5, 1,187.52
 Patriot Viper Steel RGB 32 GB  ,DDR4-3200,2 x 16GB,$2.281,11.25 ns,18,1, 1,72.99
 TEAMGROUP T-Force Vulcan alpha 32 GB  ,DDR5-5600,2 x 16GB,$2.968,14.286 ns,40,0, 0,94.99
 G.Skill Ripjaws S5 32 GB  ,DDR5-5600,2 x 16GB,$3.250,12.857 ns,36,0, 0,103.99
 Mushkin Enhanced Redline Stiletto 16 GB  ,DDR4-4000,2 x 8GB,$3.312,9 ns,18,0, 0,52.99
 Crucial CT4K8G4DFS8266 32 GB  ,DDR4-2666,4 x 8GB,$3.312,14.254 ns,19,0, 0,105.99
 Corsair Vengeance LPX 16 GB  ,DDR4-3200,2 x 8GB,$2.499,10 ns,16,0, 0,39.98
 Timetec PINNACLE Konduit 32 GB  ,DDR4-3200,2 x 16GB,$2.093,10 ns,16,0, 0,66.99
 Crucial CT8G4DFS832A 8 GB  ,DDR4-3200,1 x 8GB,$3.569,13.75 ns,22,5, 1,28.55
 Crucial CT16G4DFD832A 16 GB  ,DDR4-3200,1 x 16GB,$2.374,13.75 ns,22,0, 0,37.99
 Corsair Vengeance RGB RT 256 GB  ,DDR4-3200,8 x 32GB,$2.581,10 ns,16,0, 0,660.67
 Corsair Vengeance LPX 32 GB  ,DDR4-4000,4 x 8GB,$5.000,9.5 ns,19,0, 0,159.99
 G.Skill Ripjaws V 8 GB  ,DDR4-2400,1 x 8GB,$2.874,14.167 ns,17,0, 0,22.99
 GeIL ORION V 32 GB  ,DDR5-6400,2 x 16GB,$2.968,11.875 ns,38,0, 0,94.99
 Crucial CT8G4DFS8213 8 GB  ,DDR4-2133,1 x 8GB,$4.375,14.065 ns,15,5, 21,35.0
 Patriot Viper Elite II 32 GB  ,DDR4-3600,2 x 16GB,$2.218,11.111 ns,20,0, 0,70.98
 G.Skill F4-3200C16Q2-128GTZKY 128 GB  ,DDR4-3200,8 x 16GB,$2.881,10 ns,16,0, 0,368.78
 Corsair Dominator Platinum RGB 64 GB  ,DDR5-5200,2 x 32GB,$3.750,15.385 ns,40,0, 0,239.99
 Kingston FURY Beast RGB 32 GB  ,DDR4-3200,1 x 32GB,$2.908,10 ns,16,0, 0,93.06
 Corsair Vengeance RGB RT 16 GB  ,DDR4-3600,2 x 8GB,$4.061,10 ns,18,4, 3,64.98
 V-Color XSky RGB 32 GB  ,DDR5-6000,2 x 16GB,$4.062,12 ns,36,0, 0,129.99
 Timetec PINNACLE Konduit 8 GB  ,DDR4-3200,1 x 8GB,$2.999,10 ns,16,0, 0,23.99
 G.Skill Ripjaws V 16 GB  ,DDR4-3600,2 x 8GB,$12.943,7.778 ns,14,0, 0,207.08
 G.Skill Trident Z Royal 128 GB  ,DDR4-3600,4 x 32GB,$2.734,10 ns,18,5, 1,349.99
 Mushkin Redline Lumina 32 GB  ,DDR4-3200,2 x 16GB,$2.281,10 ns,16,0, 0,72.98
 G.Skill Ripjaws S5 48 GB  ,DDR5-5600,2 x 24GB,$2.916,14.286 ns,40,0, 0,139.99
 G.Skill Trident Z5 32 GB  ,DDR5-6000,2 x 16GB,$3.656,10 ns,30,0, 0,116.99
 Mushkin Redline Lumina White 32 GB  ,DDR5-6400,2 x 16GB,$3.687,9.375 ns,30,0, 0,117.99
 Corsair Vengeance LPX 32 GB  ,DDR4-2666,1 x 32GB,$2.125,12.003 ns,16,0, 0,67.99
 GeIL Polaris RGB 32 GB  ,DDR5-6400,2 x 16GB,$3.437,11.875 ns,38,0, 0,109.99
 Patriot Viper Steel 16 GB  ,DDR4-3000,2 x 8GB,$2.624,10.667 ns,16,4, 1,41.99
 Crucial Classic 64 GB  ,DDR5-5600,2 x 32GB,$3.508,16.429 ns,46,0, 0,224.52
 Mushkin Proline 32 GB  ,DDR4-2933,1 x 32GB,$2.392,14.32 ns,21,0, 0,76.55
 Corsair Vengeance LPX 16 GB  ,DDR4-4000,2 x 8GB,$5.312,9 ns,18,0, 0,84.99
 Crucial CT2K16G4DFD8213 32 GB  ,DDR4-2133,2 x 16GB,$3.438,14.065 ns,15,0, 0,110.0
 Kingston FURY Beast RGB 64 GB  ,DDR4-3600,2 x 32GB,$3.652,10 ns,18,0, 0,233.75
 TEAMGROUP Elite 16 GB  ,DDR5-5600,1 x 16GB,$2.937,16.429 ns,46,0, 0,46.99
 G.Skill Trident Z RGB 16 GB  ,DDR4-3200,2 x 8GB,$5.499,8.75 ns,14,5, 5,87.99
 G.Skill Ripjaws S5 64 GB  ,DDR5-5600,2 x 32GB,$2.890,12.857 ns,36,0, 0,184.99
 Lexar Ares OC 32 GB  ,DDR5-5200,2 x 16GB,$3.316,14.615 ns,38,0, 0,106.12
 Corsair Dominator Platinum RGB 32 GB  ,DDR4-3200,2 x 16GB,$3.437,10 ns,16,0, 0,109.99
 Corsair Vengeance RGB Pro SL 64 GB  ,DDR4-3200,4 x 16GB,$2.969,10 ns,16,0, 0,189.99
 G.Skill Trident Z Neo 256 GB  ,DDR4-3600,8 x 32GB,$2.422,10 ns,18,0, 0,619.99
 G.Skill Trident Z5 RGB 32 GB  ,DDR5-6600,2 x 16GB,$3.750,10.303 ns,34,0, 0,119.99
 Kingston Fury Renegade RGB 16 GB  ,DDR4-4266,2 x 8GB,$5.806,8.908 ns,19,0, 0,92.9
 Timetec PINNACLE Konduit RGB 16 GB  ,DDR4-3200,2 x 8GB,$3.187,10 ns,16,0, 0,50.99
 Patriot Viper Venom RGB 32 GB  ,DDR5-6800,2 x 16GB,$4.156,11.765 ns,40,0, 0,132.99
 G.Skill Trident Z 32 GB  ,DDR4-3200,2 x 16GB,$4.219,10 ns,16,5, 7,135.0
 G.Skill Trident Z RGB 32 GB  ,DDR4-3600,2 x 16GB,$6.719,9.444 ns,17,4, 5,215.0
 G.Skill Trident Z RGB 128 GB  ,DDR4-3200,4 x 32GB,$2.266,10 ns,16,0, 0,289.99
 Corsair Vengeance LPX 32 GB  ,DDR4-4133,2 x 16GB,$26.875,9.194 ns,19,0, 0,859.99
 Corsair Vengeance RGB Pro 32 GB  ,DDR4-4000,2 x 16GB,$7.812,9 ns,18,0, 0,249.99
 Corsair Vengeance RGB RT 64 GB  ,DDR4-3600,4 x 16GB,$3.125,10 ns,18,0, 0,199.99
 G.Skill Trident Z RGB 64 GB  ,DDR4-3600,4 x 16GB,$8.172,7.778 ns,14,5, 1,523.0
 TEAMGROUP T-Force Vulcan 32 GB  ,DDR5-6400,2 x 16GB,$3.125,12.5 ns,40,0, 0,99.99
 G.Skill NT 8 GB  ,DDR4-2400,2 x 4GB,$3.701,12.5 ns,15,5, 2,29.61
 Kingston FURY Beast RGB 16 GB  ,DDR5-5200,1 x 16GB,$4.416,13.846 ns,36,0, 0,70.65
 TEAMGROUP Elite 16 GB  ,DDR4-3200,1 x 16GB,$2.062,13.75 ns,22,0, 0,32.99
 G.Skill Ripjaws V 16 GB  ,DDR4-2400,2 x 8GB,$2.769,12.5 ns,15,5, 18,44.3
 Corsair Dominator Platinum RGB 64 GB  ,DDR4-3200,2 x 32GB,$3.857,10 ns,16,0, 0,246.87
 Corsair Vengeance RGB Pro SL 128 GB  ,DDR4-3200,4 x 32GB,$2.461,10 ns,16,0, 0,314.99
 Kingston FURY Impact 16 GB  ,DDR5-4800,2 x 8GB,$4.374,15.833 ns,38,0, 0,69.98
 Neo Forza MARS 32 GB  ,DDR4-3200,2 x 16GB,$2.653,10 ns,16,0, 0,84.91
 VisionTek 901513 32 GB  ,DDR5-4800,1 x 32GB,$12.187,16.667 ns,40,0, 0,389.99
 Corsair Vengeance Performance 32 GB  ,DDR4-2666,2 x 16GB,$1.968,13.503 ns,18,0, 0,62.99
 Corsair Dominator Platinum RGB 32 GB  ,DDR5-5600,2 x 16GB,$5.156,12.857 ns,36,5, 1,164.99
 TEAMGROUP Elite 64 GB  ,DDR5-4800,2 x 32GB,$2.515,16.667 ns,40,0, 0,160.99
 G.Skill Trident Z 32 GB  ,DDR4-3600,2 x 16GB,$3.646,9.444 ns,17,4, 2,116.68
 Kingston FURY Beast 64 GB  ,DDR4-2666,4 x 16GB,$2.730,12.003 ns,16,0, 0,174.69
 TEAMGROUP T-Force Delta RGB 48 GB  ,DDR5-6800,2 x 24GB,$7.812,10.588 ns,36,0, 0,374.99
 Corsair Dominator Platinum RGB 32 GB  ,DDR4-3600,4 x 8GB,$5.468,10 ns,18,0, 0,174.99
 Patriot Signature Line 32 GB  ,DDR5-4800,2 x 16GB,$2.968,16.667 ns,40,0, 0,94.99
 Kingston FURY 32 GB  ,DDR5-5200,1 x 32GB,$3.678,15.385 ns,40,0, 0,117.68
 Corsair Vengeance LPX 128 GB  ,DDR4-3000,8 x 16GB,$4.250,10 ns,15,0, 0,544.0
 TEAMGROUP T-Force Delta RGB 64 GB  ,DDR5-5200,2 x 32GB,$2.890,15.385 ns,40,0, 0,184.99
 Crucial CT2K16G4DFRA266 32 GB  ,DDR4-2666,2 x 16GB,$2.499,14.254 ns,19,0, 0,79.97
 G.Skill Trident Z Royal 32 GB  ,DDR4-3600,2 x 16GB,$5.625,7.778 ns,14,0, 0,179.99
 TEAMGROUP Elite 32 GB  ,DDR5-4800,2 x 16GB,$2.593,16.667 ns,40,0, 0,82.99
 Mushkin Redline Lumina 32 GB  ,DDR4-3200,2 x 16GB,$3.377,8.75 ns,14,0, 0,108.08
 TEAMGROUP T-Force Xtreem ARGB 64 GB  ,DDR4-3600,2 x 32GB,$2.344,10 ns,18,0, 0,149.99
 Patriot Viper Elite II 32 GB  ,DDR4-2666,2 x 16GB,$2.093,12.003 ns,16,0, 0,66.98
 Corsair Vengeance RGB RT 32 GB  ,DDR4-3600,2 x 16GB,$3.125,10 ns,18,0, 0,99.99
 Kingston FURY Beast RGB 16 GB  ,DDR5-5600,1 x 16GB,$4.571,14.286 ns,40,0, 0,73.13
 Mushkin Proline 16 GB  ,DDR4-3200,1 x 16GB,$2.636,13.75 ns,22,0, 0,42.17
 Kingston FURY Beast RGB 32 GB  ,DDR5-5600,1 x 32GB,$3.849,14.286 ns,40,0, 0,123.16
 Kingston FURY Beast 128 GB  ,DDR4-3600,4 x 32GB,$2.594,10 ns,18,2, 1,332.0
 Crucial CT2K8G4DFRA266 16 GB  ,DDR4-2666,2 x 8GB,$2.674,14.254 ns,19,0, 0,42.79
 G.Skill Trident Z RGB 128 GB  ,DDR4-3200,8 x 16GB,$7.727,9.375 ns,15,0, 0,989.0
 Kingston ValueRAM 8 GB  ,DDR4-2133,1 x 8GB,$5.367,14.065 ns,15,5, 5,42.94
 Mushkin Redline 64 GB  ,DDR4-3200,2 x 32GB,$1.946,10 ns,16,0, 0,124.54
 G.Skill Trident Z 32 GB  ,DDR5-5600,2 x 16GB,$3.406,12.857 ns,36,0, 0,108.99
 Silicon Power XPOWER Zenith RGB Gaming 64 GB  ,DDR5-6000,2 x 32GB,$3.125,10 ns,30,0, 0,199.99
 G.Skill Trident Z5 RGB 32 GB  ,DDR5-5600,2 x 16GB,$3.625,10.714 ns,30,0, 0,115.99
 G.Skill Flare X 32 GB  ,DDR4-3200,4 x 8GB,$6.099,8.75 ns,14,5, 1,195.16
 G.Skill Value 8 GB  ,DDR4-2400,1 x 8GB,$4.834,14.167 ns,17,5, 3,38.67
 G.Skill Trident Z 16 GB  ,DDR4-3600,2 x 8GB,$8.555,8.889 ns,16,4, 3,136.88
 Mushkin Enhanced Redline Stiletto 16 GB  ,DDR4-4133,2 x 8GB,$3.437,9.194 ns,19,0, 0,54.99
 G.Skill Trident Z Royal 128 GB  ,DDR4-3600,4 x 32GB,$2.656,10 ns,18,0, 0,339.99
 Thermaltake TOUGHRAM XG RGB 64 GB  ,DDR4-4000,2 x 32GB,$5.638,9.5 ns,19,0, 0,360.85
 G.Skill Trident Z5 Neo RGB 48 GB  ,DDR5-6000,2 x 24GB,$3.437,13.333 ns,40,0, 0,164.99
 G.Skill Flare X 32 GB  ,DDR4-3200,2 x 16GB,$13.906,8.75 ns,14,5, 2,445.0
 Kingston FURY Beast RGB 32 GB  ,DDR5-6000,1 x 32GB,$3.884,13.333 ns,40,0, 0,124.29
 Corsair Vengeance RGB RT 32 GB  ,DDR4-3200,2 x 16GB,$3.062,10 ns,16,0, 0,97.99
 Corsair Dominator Platinum RGB 32 GB  ,DDR4-3600,2 x 16GB,$4.062,10 ns,18,5, 1,129.99
 Mushkin Proline 8 GB  ,DDR4-2400,1 x 8GB,$3.749,14.167 ns,17,0, 0,29.99
 GOODRAM IRDM PRO 16 GB  ,DDR4-3600,1 x 16GB,$8.375,10 ns,18,0, 0,134.0
 Samsung M471A4G43MB1 32 GB  ,DDR4-2666,1 x 32GB,$2.812,14.254 ns,19,0, 0,89.99
 Corsair Vengeance LPX 8 GB  ,DDR4-2400,2 x 4GB,$5.622,12.5 ns,15,5, 8,44.98
 Crucial CT2K8G4DFS8213 16 GB  ,DDR4-2133,2 x 8GB,$6.249,14.065 ns,15,5, 3,99.98
 Corsair Vengeance LED 16 GB  ,DDR4-2666,2 x 8GB,$6.249,12.003 ns,16,5, 10,99.99
 G.Skill Ripjaws V 16 GB  ,DDR4-3600,2 x 8GB,$8.524,8.889 ns,16,5, 7,136.38
 Kingston KVR21R15D4/16 16 GB  ,DDR4-2133,1 x 16GB,$2.056,14.065 ns,15,5, 1,32.89
 TEAMGROUP T-Force Zeus 64 GB  ,DDR4-3200,2 x 32GB,$1.875,12.5 ns,20,0, 0,119.99
 G.Skill Trident Z 16 GB  ,DDR4-3200,2 x 8GB,$3.124,10 ns,16,5, 2,49.99
 Mushkin Essentials 32 GB  ,DDR4-2133,2 x 16GB,$1.687,14.065 ns,15,0, 0,53.99
 Corsair Vengeance RGB Pro 16 GB  ,DDR4-2933,2 x 8GB,$3.749,10.91 ns,16,0, 0,59.99
 Corsair Vengeance LPX 64 GB  ,DDR4-3000,2 x 32GB,$2.187,10.667 ns,16,0, 0,139.99
 G.Skill Value 32 GB  ,DDR4-2400,4 x 8GB,$2.403,12.5 ns,15,0, 0,76.89
 G.Skill Trident Z Neo 16 GB  ,DDR4-3000,2 x 8GB,$3.749,10.667 ns,16,0, 0,59.99
 Corsair Vengeance RGB RT 128 GB  ,DDR4-3600,4 x 32GB,$2.617,10 ns,18,0, 0,334.99
 Kingston Fury Renegade RGB 16 GB  ,DDR5-7200,1 x 16GB,$8.094,10.556 ns,38,0, 0,129.5
 Kingston ValueRAM 64 GB  ,DDR5-5600,2 x 32GB,$3.550,16.429 ns,46,0, 0,227.2
 G.Skill Ripjaws 16 GB  ,DDR4-2400,4 x 4GB,$3.682,12.5 ns,15,5, 1,58.91
 G.Skill Trident Z RGB 256 GB  ,DDR4-3200,8 x 32GB,$2.305,10 ns,16,0, 0,589.99
 Patriot Signature Line 4 GB  ,DDR4-2666,1 x 4GB,$7.835,14.254 ns,19,0, 0,31.34
 Kingston FURY Renegade 32 GB  ,DDR5-6800,2 x 16GB,$6.031,10.588 ns,36,0, 0,192.98
 G.Skill NT 16 GB  ,DDR4-2400,2 x 8GB,$2.806,12.5 ns,15,5, 3,44.89
 V-Color TD48G26S819-VC 8 GB  ,DDR4-2666,1 x 8GB,$3.499,14.254 ns,19,5, 1,27.99
 Kingston ValueRAM 8 GB  ,DDR4-2666,1 x 8GB,$3.373,14.254 ns,19,0, 0,26.98
 Kingston FURY Beast 8 GB  ,DDR4-3733,1 x 8GB,$4.141,10.179 ns,19,0, 0,33.13
 Corsair Vengeance RGB RT 16 GB  ,DDR4-3200,2 x 8GB,$4.058,10 ns,16,0, 0,64.93
 OLOy Blade RGB 32 GB  ,DDR5-7600,2 x 16GB,$5.156,9.474 ns,36,0, 0,164.99
 G.Skill Aegis 64 GB  ,DDR4-2400,4 x 16GB,$2.641,12.5 ns,15,5, 1,169.0
 Timetec PINNACLE Konduit 8 GB  ,DDR4-3200,1 x 8GB,$2.874,10 ns,16,0, 0,22.99
 Crucial CT2K32G52C42S5 64 GB  ,DDR5-5200,2 x 32GB,$3.349,16.154 ns,42,0, 0,214.32
 G.Skill Trident Z5 RGB 64 GB  ,DDR5-6000,2 x 32GB,$3.281,10.667 ns,32,0, 0,209.99
 G.Skill Ripjaws V 64 GB  ,DDR4-3600,2 x 32GB,$5.109,8.889 ns,16,0, 0,326.98
 Kingston FURY Impact 64 GB  ,DDR5-5600,2 x 32GB,$3.437,14.286 ns,40,0, 0,219.99
 Kingston FURY Beast RGB 16 GB  ,DDR5-5600,1 x 16GB,$4.938,14.286 ns,40,0, 0,79.01
 G.Skill Trident Z5 RGB 48 GB  ,DDR5-5600,2 x 24GB,$3.125,14.286 ns,40,0, 0,149.99
 G.Skill Flare X5 48 GB  ,DDR5-5600,2 x 24GB,$2.916,14.286 ns,40,0, 0,139.99
 G.Skill NT 8 GB  ,DDR4-2133,1 x 8GB,$12.166,14.065 ns,15,4, 9,97.33
 G.Skill Trident Z RGB 32 GB  ,DDR4-4000,4 x 8GB,$12.469,8.5 ns,17,0, 0,399.0
 G.Skill Trident Z Royal 32 GB  ,DDR4-3200,2 x 16GB,$6.497,8.75 ns,14,5, 1,207.91
 Patriot Signature Premium 8 GB  ,DDR4-2400,1 x 8GB,$2.499,14.167 ns,17,0, 0,19.99
 Patriot Signature Line 16 GB  ,DDR4-3200,1 x 16GB,$2.124,13.75 ns,22,0, 0,33.99
 Kingston Fury Renegade RGB 16 GB  ,DDR5-7200,1 x 16GB,$8.749,10.556 ns,38,0, 0,139.99
 TEAMGROUP Elite 64 GB  ,DDR5-5200,2 x 32GB,$2.672,16.154 ns,42,0, 0,170.99
 Corsair Vengeance LPX 64 GB  ,DDR4-3333,4 x 16GB,$9.049,9.601 ns,16,0, 0,579.14
 G.Skill Ripjaws S5 64 GB  ,DDR5-5200,2 x 32GB,$2.906,13.846 ns,36,0, 0,185.98
 Corsair Vengeance RGB RT 16 GB  ,DDR4-3200,2 x 8GB,$3.873,10 ns,16,0, 0,61.97
 Kingston Server Premier 8 GB  ,DDR4-2666,1 x 8GB,$4.330,14.254 ns,19,0, 0,34.64
